query,target,qlen_m,tlen_n,pct_id_v11,pct_id_v12,bits_v11,bits_v12,evalue_v11,evalue_v12,log10_Eratio_v12_over_v11,impliedK_v11,impliedK_v12,pass_v11,pass_v12,flips
n73,n58,302,299,53.7,53.7,290.0,290.0,8.390e-81,1.130e-76,4.13,0.744,1e+04,1,1,
n73,n59,302,298,42.1,42.1,223.0,223.0,1.260e-60,1.700e-56,4.13,0.757,1.02e+04,1,1,
n73,n6,302,289,57.6,57.6,339.0,339.0,1.570e-95,2.120e-91,4.13,0.784,1.06e+04,1,1,
n73,n60,302,316,45.0,45.0,218.0,218.0,6.910e-59,9.310e-55,4.13,1.3,1.75e+04,1,1,
n73,n61,302,307,46.5,46.5,221.0,221.0,4.790e-60,6.440e-56,4.13,0.72,9.68e+03,1,1,
n73,n62,302,263,60.7,60.7,330.0,330.0,9.550e-93,1.290e-88,4.13,0.931,1.26e+04,1,1,
n73,n63,302,282,27.1,27.1,92.0,92.0,5.720e-21,7.700e-17,4.13,1.26,1.7e+04,0,0,
n73,n64,302,257,57.3,57.3,311.0,311.0,4.590e-87,6.180e-83,4.13,0.854,1.15e+04,1,1,
n73,n66,302,302,46.6,46.6,243.0,243.0,2.010e-66,2.700e-62,4.13,1.27,1.7e+04,1,1,
n73,n67,302,366,30.3,30.3,130.0,130.0,1.890e-32,2.550e-28,4.13,1.15,1.55e+04,1,1,
n73,n68,302,302,45.2,45.2,245.0,245.0,3.090e-67,4.170e-63,4.13,0.779,1.05e+04,1,1,
n73,n69,302,279,45.8,45.8,231.0,231.0,4.620e-63,6.230e-59,4.13,0.711,9.59e+03,1,1,
n73,n7,302,302,44.9,44.3,216.0,232.0,2.630e-58,4.770e-59,-0.74,1.24,1.47e+04,1,1,
n73,n70,302,292,43.3,43.3,233.0,233.0,1.220e-63,1.640e-59,4.13,0.751,1.01e+04,1,1,
n73,n71,302,297,43.2,43.2,227.0,227.0,1.140e-61,1.530e-57,4.13,1.1,1.47e+04,1,1,
n73,n72,302,311,56.2,56.2,315.0,315.0,2.440e-88,3.280e-84,4.13,0.726,9.76e+03,1,1,
n73,n74,302,284,54.5,54.5,299.0,299.0,1.810e-83,2.430e-79,4.13,0.822,1.1e+04,1,1,
n73,n75,302,279,45.0,45.0,231.0,231.0,7.890e-63,1.060e-58,4.13,1.21,1.63e+04,1,1,
n73,n76,302,304,45.5,45.5,233.0,233.0,2.080e-63,2.800e-59,4.13,1.28,1.72e+04,1,1,
n73,n77,302,304,44.8,44.8,242.0,242.0,3.420e-66,4.610e-62,4.13,1.08,1.45e+04,1,1,
n73,n78,302,293,54.1,54.1,309.0,309.0,1.750e-86,2.350e-82,4.13,0.814,1.09e+04,1,1,
n73,n79,302,283,27.0,27.0,103.0,104.0,1.900e-24,1.500e-20,3.90,0.859,1.36e+04,0,0,
n73,n8,302,262,53.2,53.2,282.0,282.0,2.980e-78,4.020e-74,4.13,1.03,1.39e+04,1,1,
n73,n80,302,301,50.2,50.3,282.0,290.0,2.980e-78,1.130e-76,1.58,1.03,1e+04,1,1,
n73,n81,302,310,51.4,57.3,300.0,339.0,8.110e-84,2.120e-91,-7.58,0.737,1.06e+04,1,1,
n73,n82,302,364,33.3,33.3,131.0,131.0,6.510e-33,8.770e-29,4.13,0.79,1.06e+04,1,1,
n73,n83,302,434,53.8,53.8,262.0,262.0,3.200e-72,4.300e-68,4.13,1.06,1.42e+04,1,1,
n73,n85,302,258,32.6,27.2,15.0,34.0,6.800e+02,1.460e+01,-1.67,0.994,1.12e+04,0,0,
n73,n86,302,273,46.5,46.5,235.0,235.0,3.200e-64,4.310e-60,4.13,0.788,1.06e+04,1,1,
n73,n87,302,286,52.7,52.7,306.0,306.0,1.480e-85,1.990e-81,4.13,0.86,1.16e+04,1,1,
n73,n88,302,282,41.9,41.9,208.0,208.0,7.150e-56,9.630e-52,4.13,1.31,1.77e+04,1,1,
n73,n89,302,308,43.2,43.2,211.0,211.0,6.470e-57,8.710e-53,4.13,0.95,1.28e+04,1,1,
n73,n9,302,315,24.7,55.2,18.0,315.0,6.150e+01,3.280e-84,-85.27,0.719,9.76e+03,0,1,gained_in_v12
n73,n90,302,258,25.2,25.2,60.0,60.0,1.840e-11,2.480e-07,4.13,0.946,1.28e+04,0,0,
n74,n1,284,290,52.0,52.0,262.0,262.0,3.000e-72,4.050e-68,4.13,1.05,1.42e+04,1,1,
n74,n10,284,262,78.2,78.2,418.0,418.0,4.280e-119,5.760e-115,4.13,1.37,1.85e+04,1,1,
n74,n11,284,262,79.7,79.7,431.0,431.0,2.860e-123,3.860e-119,4.13,0.752,1.02e+04,1,1,
n74,n12,284,262,79.7,79.7,429.0,429.0,1.090e-122,1.470e-118,4.13,0.717,9.66e+03,1,1,
n74,n127,284,433,22.2,25.2,26.0,38.0,3.620e-01,9.500e-01,0.42,1.15,1.24e+04,0,0,
n74,n13,284,262,78.9,78.9,428.0,428.0,3.170e-122,4.260e-118,4.13,1.04,1.4e+04,1,1,
n74,n137,284,218,25.8,25.8,32.0,32.0,3.870e-03,5.210e+01,4.13,0.788,1.06e+04,0,0,
n74,n14,284,319,76.5,76.5,445.0,445.0,1.920e-127,2.580e-123,4.13,0.827,1.11e+04,1,1,
n74,n15,284,301,78.1,76.8,449.0,449.0,1.330e-128,1.790e-124,4.13,0.917,1.23e+04,1,1,
n74,n16,284,262,74.7,74.7,412.0,412.0,1.800e-117,2.420e-113,4.13,0.903,1.21e+04,1,1,
n74,n17,284,314,24.5,30.1,33.0,38.0,2.270e-03,1.240e+00,2.74,0.925,1.62e+04,0,0,
n74,n18,284,298,54.0,54.0,293.0,293.0,1.220e-81,1.640e-77,4.13,0.921,1.24e+04,1,1,
n74,n19,284,307,47.3,47.3,267.0,267.0,9.340e-74,1.260e-69,4.13,1.05,1.42e+04,1,1,
n74,n2,284,259,60.8,60.8,324.0,324.0,4.930e-91,6.640e-87,4.13,0.799,1.08e+04,1,1,
n74,n20,284,298,44.5,44.5,239.0,239.0,2.720e-65,3.670e-61,4.13,1.14,1.54e+04,1,1,
n74,n21,284,304,51.3,51.3,262.0,262.0,3.000e-72,4.050e-68,4.13,1.05,1.42e+04,1,1,
n74,n22,284,296,78.0,78.2,452.0,460.0,2.050e-129,1.320e-127,1.81,1.13,1.86e+04,1,1,
n74,n23,284,300,76.8,76.8,450.0,450.0,7.780e-129,1.050e-124,4.13,1.07,1.45e+04,1,1,
n74,n24,284,304,59.9,59.9,354.0,354.0,4.450e-100,5.990e-96,4.13,0.774,1.04e+04,1,1,
n74,n25,284,301,75.8,75.8,442.0,442.0,1.620e-126,2.180e-122,4.13,0.872,1.17e+04,1,1,
n74,n26,284,261,78.9,78.9,428.0,428.0,3.170e-122,4.260e-118,4.13,1.04,1.4e+04,1,1,
n74,n27,284,296,78.0,78.2,452.0,460.0,2.050e-129,1.320e-127,1.81,1.13,1.86e+04,1,1,
n74,n28,284,284,51.8,51.8,295.0,295.0,4.180e-82,5.630e-78,4.13,1.26,1.7e+04,1,1,
n74,n29,284,319,77.4,76.1,442.0,442.0,2.120e-126,2.850e-122,4.13,1.14,1.53e+04,1,1,
n74,n3,284,380,23.0,23.0,42.0,42.0,4.890e-06,6.580e-02,4.13,1.02,1.37e+04,0,0,
n74,n30,284,262,79.7,79.7,431.0,431.0,2.860e-123,3.860e-119,4.13,0.752,1.02e+04,1,1,
n74,n31,284,262,79.7,79.7,429.0,429.0,1.090e-122,1.470e-118,4.13,0.717,9.66e+03,1,1,
n74,n32,284,294,53.1,53.1,303.0,303.0,1.540e-84,2.070e-80,4.13,1.19,1.6e+04,1,1,
n74,n33,284,293,56.4,56.4,302.0,302.0,3.420e-84,4.610e-80,4.13,1.32,1.78e+04,1,1,
n74,n34,284,293,55.3,55.3,292.0,292.0,2.080e-81,2.800e-77,4.13,0.785,1.06e+04,1,1,
n74,n35,284,456,22.2,22.2,42.0,42.0,6.380e-06,8.600e-02,4.13,1.33,1.79e+04,0,0,
n74,n36,284,310,49.1,49.1,253.0,253.0,1.400e-69,1.880e-65,4.13,0.961,1.29e+04,1,1,
n74,n37,284,263,25.8,25.8,40.0,40.0,1.860e-05,2.500e-01,4.13,0.97,1.3e+04,0,0,
n74,n38,284,495,25.6,25.6,72.0,72.0,3.380e-15,4.550e-11,4.13,0.757,1.02e+04,0,0,
n74,n4,284,292,51.7,51.7,275.0,275.0,4.480e-76,6.030e-72,4.13,1.29,1.74e+04,1,1,
n74,n40,284,292,29.7,29.7,108.0,108.0,5.550e-26,7.480e-22,4.13,0.854,1.15e+04,0,0,
n74,n41,284,305,46.2,46.2,242.0,242.0,3.220e-66,4.330e-62,4.13,1.08,1.45e+04,1,1,
n74,n42,284,426,49.5,49.5,273.0,273.0,9.980e-76,1.340e-71,4.13,0.718,9.64e+03,1,1,
n74,n43,284,319,38.4,40.3,196.0,204.0,2.640e-52,1.000e-50,1.58,1.26,1.22e+04,1,1,
n74,n44,284,301,78.1,76.8,449.0,449.0,1.330e-128,1.790e-124,4.13,0.917,1.23e+04,1,1,
n74,n45,284,319,76.5,76.5,445.0,445.0,1.920e-127,2.580e-123,4.13,0.827,1.11e+04,1,1,
n74,n46,284,301,78.1,76.8,449.0,449.0,1.330e-128,1.790e-124,4.13,0.917,1.23e+04,1,1,
n74,n47,284,304,51.3,51.3,262.0,262.0,3.000e-72,4.050e-68,4.13,1.05,1.42e+04,1,1,
n74,n5,284,292,53.2,58.4,297.0,333.0,8.430e-83,1.870e-89,-6.65,1.02,1.55e+04,1,1,
n74,n50,284,269,32.1,32.1,125.0,125.0,4.390e-31,5.910e-27,4.13,0.885,1.19e+04,1,1,
n74,n51,284,312,49.1,49.1,267.0,267.0,7.150e-74,9.630e-70,4.13,0.804,1.08e+04,1,1,
n74,n52,284,260,65.4,65.4,351.0,351.0,6.420e-99,8.650e-95,4.13,1.4,1.88e+04,1,1,
n74,n53,284,260,65.6,65.6,349.0,349.0,1.430e-98,1.930e-94,4.13,0.778,1.05e+04,1,1,
n74,n54,284,259,60.7,60.7,323.0,323.0,1.100e-90,1.480e-86,4.13,0.891,1.2e+04,1,1,
n74,n55,284,257,57.1,57.1,295.0,295.0,4.180e-82,5.630e-78,4.13,1.26,1.7e+04,1,1,
n74,n56,284,257,57.1,57.1,294.0,294.0,5.460e-82,7.360e-78,4.13,0.824,1.11e+04,1,1,
n74,n57,284,257,57.9,57.9,298.0,298.0,3.780e-83,5.100e-79,4.13,0.913,1.23e+04,1,1,
n74,n58,284,299,51.7,51.7,280.0,280.0,1.390e-77,1.880e-73,4.13,1.28,1.73e+04,1,1,
n74,n59,284,298,45.5,45.5,251.0,251.0,5.300e-69,7.140e-65,4.13,0.909,1.23e+04,1,1,
n74,n6,284,289,53.2,58.5,299.0,333.0,2.900e-83,1.430e-89,-6.31,1.4,1.19e+04,1,1,
n74,n60,284,316,44.3,44.3,251.0,251.0,5.300e-69,7.140e-65,4.13,0.909,1.23e+04,1,1,
n74,n61,284,307,46.1,46.1,254.0,254.0,6.270e-70,8.440e-66,4.13,0.861,1.16e+04,1,1,
n74,n62,284,263,62.5,62.5,330.0,330.0,1.170e-92,1.580e-88,4.13,1.21,1.64e+04,1,1,
n74,n63,284,282,27.5,27.5,93.0,93.0,1.850e-21,2.490e-17,4.13,0.869,1.17e+04,0,0,
n74,n64,284,257,66.7,66.7,345.0,345.0,2.700e-97,3.630e-93,4.13,0.918,1.23e+04,1,1,
n74,n65,284,254,28.4,28.4,42.0,42.0,4.890e-06,6.580e-02,4.13,1.02,1.37e+04,0,0,
n74,n66,284,302,47.8,47.8,266.0,267.0,2.080e-73,1.260e-69,3.78,1.17,1.42e+04,1,1,
n74,n67,284,366,35.0,35.0,128.0,128.0,6.770e-32,9.120e-28,4.13,1.09,1.47e+04,1,1,
n74,n68,284,302,49.5,49.8,276.0,278.0,1.540e-76,5.460e-73,3.55,0.887,1.26e+04,1,1,
n74,n69,284,279,55.0,55.0,312.0,312.0,3.310e-87,4.450e-83,4.13,1.31,1.76e+04,1,1,
n74,n7,284,302,49.1,49.1,267.0,267.0,7.150e-74,9.630e-70,4.13,0.804,1.08e+04,1,1,
n74,n70,284,292,48.5,49.0,263.0,272.0,1.760e-72,2.990e-71,1.23,1.24,1.08e+04,1,1,
n74,n71,284,297,44.9,44.9,251.0,251.0,5.300e-69,7.140e-65,4.13,0.909,1.23e+04,1,1,
n74,n72,284,311,60.9,61.5,356.0,358.0,1.170e-100,5.420e-97,3.67,0.814,1.51e+04,1,1,
n74,n73,284,302,54.2,54.2,297.0,297.0,6.450e-83,8.690e-79,4.13,0.779,1.05e+04,1,1,
n74,n75,284,279,47.9,47.9,246.0,246.0,2.230e-67,3.000e-63,4.13,1.2,1.61e+04,1,1,
n74,n76,284,304,45.7,47.7,252.0,270.0,2.380e-69,1.140e-70,-1.32,0.817,1.03e+04,1,1,
n74,n77,284,304,47.3,47.3,264.0,264.0,6.050e-73,8.150e-69,4.13,0.85,1.15e+04,1,1,
n74,n78,284,293,57.2,57.2,319.0,319.0,2.070e-89,2.790e-85,4.13,1.05,1.41e+04,1,1,
n74,n79,284,283,33.2,33.2,119.0,119.0,3.150e-29,4.240e-25,4.13,0.993,1.34e+04,1,1,
n74,n8,284,262,78.6,78.6,426.0,426.0,1.200e-121,1.620e-117,4.13,0.986,1.33e+04,1,1,
n74,n80,284,301,77.0,75.8,444.0,444.0,4.270e-127,5.750e-123,4.13,0.92,1.24e+04,1,1,
n74,n81,284,310,61.8,61.8,359.0,359.0,2.360e-101,3.180e-97,4.13,1.31,1.77e+04,1,1,
n74,n82,284,364,36.2,36.2,139.0,139.0,3.840e-35,5.170e-31,4.13,1.27,1.71e+04,1,1,
n74,n83,284,434,47.4,47.4,238.0,242.0,6.070e-65,3.320e-62,2.74,1.27,1.11e+04,1,1,
n74,n85,284,258,25.9,25.9,37.0,37.0,2.050e-04,2.770e+00,4.13,1.34,1.81e+04,0,0,
n74,n86,284,273,46.7,46.7,257.0,257.0,9.670e-71,1.300e-66,4.13,1.06,1.43e+04,1,1,
n74,n87,284,286,58.1,58.1,322.0,322.0,3.200e-90,4.300e-86,4.13,1.3,1.74e+04,1,1,
n74,n88,284,282,50.0,50.0,253.0,253.0,1.820e-69,1.440e-65,3.90,1.25,9.88e+03,1,1,
n74,n89,284,308,47.2,47.2,268.0,268.0,5.480e-74,7.370e-70,4.13,1.23,1.66e+04,1,1,
n74,n9,284,315,57.2,57.2,316.0,316.0,1.750e-88,2.360e-84,4.13,1.11,1.49e+04,1,1,
n74,n90,284,258,27.3,27.3,74.0,72.0,1.520e-15,4.550e-11,4.48,1.36,1.02e+04,0,0,
n75,n1,279,290,57.3,61.5,331.0,355.0,3.960e-93,3.450e-96,-3.06,0.836,1.22e+04,1,1,
n75,n10,279,262,48.5,48.5,239.0,239.0,2.680e-65,3.600e-61,4.13,1.14,1.54e+04,1,1,
n75,n11,279,262,49.8,49.8,243.0,243.0,1.420e-66,1.910e-62,4.13,0.969,1.3e+04,1,1,
n75,n12,279,262,48.6,48.6,236.0,236.0,2.270e-64,3.050e-60,4.13,1.21,1.63e+04,1,1,
n75,n13,279,262,49.4,49.4,241.0,241.0,5.390e-66,7.260e-62,4.13,0.919,1.24e+04,1,1,
n75,n14,279,319,44.3,47.5,224.0,242.0,8.910e-61,4.260e-62,-1.32,1.16,1.45e+04,1,1,
n75,n15,279,301,47.6,49.3,243.0,253.0,1.420e-66,2.410e-65,1.23,0.969,1.68e+04,1,1,
n75,n16,279,262,48.6,48.6,236.0,236.0,2.270e-64,3.050e-60,4.13,1.21,1.63e+04,1,1,
n75,n18,279,298,55.4,55.7,301.0,302.0,5.730e-84,3.470e-80,3.78,1.13,1.36e+04,1,1,
n75,n19,279,307,42.5,43.7,228.0,234.0,6.170e-62,8.880e-60,2.16,1.28,1.18e+04,1,1,
n75,n2,279,259,45.6,45.6,229.0,229.0,2.770e-62,3.730e-58,4.13,1.15,1.55e+04,1,1,
n75,n20,279,298,51.1,51.1,269.0,269.0,1.850e-74,2.490e-70,4.13,0.847,1.14e+04,1,1,
n75,n21,279,304,61.8,61.8,346.0,346.0,1.190e-97,1.600e-93,4.13,0.823,1.11e+04,1,1,
n75,n22,279,296,48.4,48.4,243.0,245.0,1.420e-66,3.850e-63,3.43,0.969,1.05e+04,1,1,
n75,n23,279,300,45.0,46.6,231.0,240.0,5.580e-63,1.240e-61,1.35,0.929,1.06e+04,1,1,
n75,n24,279,304,43.8,43.8,225.0,225.0,5.220e-61,7.030e-57,4.13,1.36,1.83e+04,1,1,
n75,n25,279,301,44.7,47.8,225.0,243.0,4.000e-61,1.910e-62,-1.32,1.04,1.3e+04,1,1,
n75,n26,279,261,49.8,49.8,242.0,242.0,2.420e-66,3.260e-62,4.13,0.826,1.11e+04,1,1,
n75,n27,279,296,48.4,48.4,243.0,245.0,1.420e-66,3.850e-63,3.43,0.969,1.05e+04,1,1,
n75,n28,279,284,40.4,40.4,205.0,205.0,4.280e-55,5.770e-51,4.13,1.06,1.43e+04,1,1,
n75,n29,279,319,47.3,48.9,240.0,250.0,9.200e-66,1.560e-64,1.23,0.785,1.36e+04,1,1,
n75,n30,279,262,49.8,49.8,243.0,243.0,1.420e-66,1.910e-62,4.13,0.969,1.3e+04,1,1,
n75,n31,279,262,48.6,48.6,236.0,236.0,2.270e-64,3.050e-60,4.13,1.21,1.63e+04,1,1,
n75,n32,279,294,38.9,41.0,188.0,197.0,5.420e-50,1.200e-48,1.35,1.03,1.16e+04,1,1,
n75,n33,279,293,41.6,43.0,208.0,216.0,6.610e-56,1.920e-54,1.46,1.31,9.76e+03,1,1,
n75,n34,279,293,40.2,40.9,195.0,204.0,4.430e-52,1.280e-50,1.46,1.07,1.59e+04,1,1,
n75,n36,279,310,45.4,49.8,227.0,246.0,8.060e-62,2.950e-63,-1.44,0.839,1.61e+04,1,1,
n75,n37,279,263,30.6,29.1,29.0,29.0,3.220e-02,4.340e+02,4.13,0.834,1.12e+04,0,0,
n75,n38,279,495,28.2,28.2,83.0,83.0,2.450e-18,3.310e-14,4.13,1.14,1.55e+04,0,0,
n75,n4,279,292,57.3,57.3,313.0,313.0,1.460e-87,1.960e-83,4.13,1.18,1.58e+04,1,1,
n75,n40,279,292,23.4,23.4,78.0,78.0,6.040e-17,8.140e-13,4.13,0.881,1.19e+04,0,0,
n75,n41,279,305,46.5,46.5,230.0,230.0,1.240e-62,1.670e-58,4.13,1.03,1.39e+04,1,1,
n75,n42,279,426,54.6,54.6,285.0,285.0,4.250e-79,5.730e-75,4.13,1.28,1.72e+04,1,1,
n75,n43,279,319,41.9,41.9,206.0,206.0,1.470e-55,1.980e-51,4.13,0.73,9.83e+03,1,1,
n75,n44,279,301,47.6,49.3,243.0,253.0,1.420e-66,2.410e-65,1.23,0.969,1.68e+04,1,1,
n75,n45,279,319,44.3,47.5,224.0,242.0,8.910e-61,4.260e-62,-1.32,1.16,1.45e+04,1,1,
n75,n46,279,301,47.6,49.3,243.0,253.0,1.420e-66,2.410e-65,1.23,0.969,1.68e+04,1,1,
n75,n47,279,304,61.8,61.8,346.0,346.0,1.190e-97,1.600e-93,4.13,0.823,1.11e+04,1,1,
n75,n5,279,292,47.2,47.2,235.0,235.0,2.960e-64,3.980e-60,4.13,0.789,1.06e+04,1,1,
n75,n50,279,269,32.9,32.9,127.0,127.0,1.130e-31,1.530e-27,4.13,0.928,1.26e+04,1,1,
n75,n51,279,312,53.6,53.6,260.0,260.0,1.120e-71,1.510e-67,4.13,1,1.35e+04,1,1,
n75,n52,279,260,47.0,47.0,225.0,225.0,5.220e-61,7.030e-57,4.13,1.36,1.83e+04,1,1,
n75,n53,279,260,47.4,47.4,231.0,231.0,5.580e-63,7.510e-59,4.13,0.929,1.25e+04,1,1,
n75,n54,279,259,46.6,46.6,230.0,230.0,9.520e-63,1.280e-58,4.13,0.793,1.07e+04,1,1,
n75,n55,279,257,48.6,48.6,239.0,239.0,2.680e-65,3.600e-61,4.13,1.14,1.54e+04,1,1,
n75,n56,279,257,49.8,49.8,243.0,243.0,1.850e-66,2.500e-62,4.13,1.26,1.71e+04,1,1,
n75,n57,279,257,48.6,48.6,240.0,240.0,1.570e-65,2.110e-61,4.13,1.34,1.8e+04,1,1,
n75,n58,279,299,44.8,45.7,228.0,235.0,3.620e-62,5.200e-60,2.16,0.754,1.39e+04,1,1,
n75,n59,279,298,52.3,52.3,283.0,283.0,9.470e-79,1.280e-74,4.13,0.71,9.6e+03,1,1,
n75,n6,279,289,44.5,45.4,225.0,232.0,4.000e-61,3.370e-59,1.93,1.04,1.12e+04,1,1,
n75,n60,279,316,46.6,46.6,230.0,230.0,1.240e-62,1.670e-58,4.13,1.03,1.39e+04,1,1,
n75,n61,279,307,46.2,46.2,234.0,234.0,6.590e-64,8.880e-60,4.13,0.878,1.18e+04,1,1,
n75,n62,279,263,50.4,50.4,250.0,250.0,1.520e-68,2.040e-64,4.13,1.33,1.78e+04,1,1,
n75,n63,279,282,29.5,29.5,104.0,104.0,1.340e-24,1.810e-20,4.13,1.31,1.77e+04,0,0,
n75,n64,279,257,49.2,49.2,230.0,230.0,1.620e-62,2.190e-58,4.13,1.35,1.82e+04,1,1,
n75,n66,279,302,44.3,50.2,235.0,250.0,2.960e-64,1.560e-64,-0.28,0.789,1.36e+04,1,1,
n75,n67,279,366,37.6,37.6,147.0,147.0,1.380e-37,1.860e-33,4.13,1.19,1.6e+04,1,1,
n75,n68,279,302,44.7,51.9,239.0,255.0,2.680e-65,6.350e-66,-0.63,1.14,1.77e+04,1,1,
n75,n69,279,279,45.8,45.8,240.0,240.0,1.570e-65,2.110e-61,4.13,1.34,1.8e+04,1,1,
n75,n7,279,302,46.1,48.9,239.0,257.0,2.050e-65,1.280e-66,-1.20,0.874,1.43e+04,1,1,
n75,n70,279,292,47.3,47.3,261.0,261.0,6.580e-72,6.780e-68,4.01,1.18,1.21e+04,1,1,
n75,n71,279,297,47.5,49.5,265.0,278.0,4.550e-73,4.100e-73,-0.05,1.3,9.61e+03,1,1,
n75,n72,279,311,41.0,43.5,212.0,225.0,3.500e-57,7.030e-57,0.30,1.11,1.83e+04,1,1,
n75,n73,279,302,45.0,45.0,231.0,231.0,7.290e-63,9.810e-59,4.13,1.21,1.63e+04,1,1,
n75,n74,279,284,45.0,47.9,222.0,246.0,3.390e-60,2.950e-63,-3.06,1.1,1.61e+04,1,1,
n75,n76,279,304,45.1,49.6,242.0,251.0,4.130e-66,9.160e-65,1.35,1.41,1.6e+04,1,1,
n75,n77,279,304,42.8,49.8,234.0,250.0,8.610e-64,2.040e-64,-0.63,1.15,1.78e+04,1,1,
n75,n78,279,293,46.4,46.4,230.0,230.0,1.620e-62,2.190e-58,4.13,1.35,1.82e+04,1,1,
n75,n79,279,283,35.2,35.2,140.0,140.0,1.690e-35,2.280e-31,4.13,1.14,1.53e+04,1,1,
n75,n8,279,262,49.2,49.2,241.0,241.0,7.040e-66,9.480e-62,4.13,1.2,1.62e+04,1,1,
n75,n80,279,301,47.3,48.9,241.0,251.0,5.390e-66,9.160e-65,1.23,0.919,1.6e+04,1,1,
n75,n81,279,310,49.4,49.4,248.0,248.0,4.410e-68,5.940e-64,4.13,0.963,1.3e+04,1,1,
n75,n82,279,364,34.1,34.1,136.0,136.0,2.440e-34,3.290e-30,4.13,1.03,1.38e+04,1,1,
n75,n83,279,434,38.1,38.1,171.0,171.0,6.850e-45,9.230e-41,4.13,0.99,1.33e+04,1,1,
n75,n85,279,258,32.2,32.2,34.0,34.0,1.000e-03,1.350e+01,4.13,0.829,1.12e+04,0,0,
n75,n86,279,273,50.2,54.9,256.0,273.0,2.120e-70,1.320e-71,-1.21,1.18,9.67e+03,1,1,
n75,n87,279,286,44.7,44.7,238.0,238.0,4.560e-65,6.150e-61,4.13,0.972,1.31e+04,1,1,
n75,n88,279,282,40.0,40.0,209.0,209.0,2.270e-56,3.060e-52,4.13,0.902,1.22e+04,1,1,
n75,n89,279,308,55.0,55.0,263.0,263.0,1.320e-72,1.780e-68,4.13,0.944,1.27e+04,1,1,
n75,n9,279,315,48.4,48.4,234.0,234.0,8.610e-64,1.160e-59,4.13,1.15,1.55e+04,1,1,
n75,n90,279,258,25.4,25.7,53.0,55.0,2.720e-09,7.380e-06,3.43,1.18,1.28e+04,0,0,
n76,n1,304,290,48.2,48.2,272.0,272.0,4.060e-75,5.470e-71,4.13,1.36,1.84e+04,1,1,
n76,n10,304,262,49.1,49.1,254.0,254.0,8.760e-70,1.180e-65,4.13,1.12,1.51e+04,1,1,
n76,n11,304,262,49.8,49.8,262.0,262.0,4.200e-72,5.660e-68,4.13,1.38,1.86e+04,1,1,
n76,n12,304,262,49.4,49.4,265.0,265.0,4.960e-73,6.680e-69,4.13,1.3,1.75e+04,1,1,
n76,n13,304,262,49.4,49.4,260.0,260.0,1.220e-71,1.650e-67,4.13,1,1.35e+04,1,1,
n76,n133,304,335,26.2,26.2,40.0,39.0,2.600e-05,4.570e-01,4.24,1.27,1.11e+04,0,0,
n76,n14,304,319,49.3,49.3,265.0,265.0,4.960e-73,6.680e-69,4.13,1.3,1.75e+04,1,1,
n76,n15,304,301,49.6,49.6,262.0,262.0,4.200e-72,5.660e-68,4.13,1.38,1.86e+04,1,1,
n76,n16,304,262,51.1,51.1,266.0,266.0,2.230e-73,3.000e-69,4.13,1.17,1.58e+04,1,1,
n76,n18,304,298,48.5,48.5,287.0,287.0,1.220e-79,1.640e-75,4.13,1.34,1.81e+04,1,1,
n76,n19,304,307,73.9,73.9,464.0,464.0,5.570e-133,7.510e-129,4.13,1.18,1.58e+04,1,1,
n76,n2,304,259,48.1,48.1,248.0,248.0,6.280e-68,8.450e-64,4.13,1.26,1.69e+04,1,1,
n76,n20,304,298,50.2,50.2,304.0,304.0,9.640e-85,1.300e-80,4.13,1.39,1.88e+04,1,1,
n76,n21,304,304,47.2,46.6,267.0,265.0,1.000e-73,3.920e-69,4.59,1.05,1.03e+04,1,1,
n76,n22,304,296,46.7,46.7,261.0,261.0,7.170e-72,9.650e-68,4.13,1.18,1.58e+04,1,1,
n76,n23,304,300,46.2,46.2,258.0,258.0,6.070e-71,8.170e-67,4.13,1.25,1.68e+04,1,1,
n76,n24,304,304,50.9,50.9,263.0,263.0,1.890e-72,2.540e-68,4.13,1.24,1.67e+04,1,1,
n76,n25,304,301,48.9,48.9,263.0,263.0,1.440e-72,1.940e-68,4.13,0.945,1.27e+04,1,1,
n76,n26,304,261,49.4,49.4,259.0,259.0,2.080e-71,2.810e-67,4.13,0.854,1.15e+04,1,1,
n76,n27,304,296,46.7,46.7,261.0,261.0,7.170e-72,9.650e-68,4.13,1.18,1.58e+04,1,1,
n76,n28,304,284,41.6,41.6,221.0,221.0,4.820e-60,6.490e-56,4.13,0.72,9.69e+03,1,1,
n76,n29,304,319,49.3,49.3,262.0,262.0,2.460e-72,3.320e-68,4.13,0.808,1.09e+04,1,1,
n76,n3,304,380,24.5,24.5,36.0,36.0,2.870e-04,3.870e+00,4.13,0.874,1.18e+04,0,0,
n76,n30,304,262,49.8,49.8,262.0,262.0,4.200e-72,5.660e-68,4.13,1.38,1.86e+04,1,1,
n76,n31,304,262,49.4,49.4,265.0,265.0,4.960e-73,6.680e-69,4.13,1.3,1.75e+04,1,1,
n76,n32,304,294,47.4,48.3,230.0,231.0,1.040e-62,8.190e-59,3.90,0.795,1.25e+04,1,1,
n76,n33,304,293,47.0,47.0,251.0,251.0,7.410e-69,9.990e-65,4.13,1.19,1.6e+04,1,1,
n76,n34,304,293,45.5,45.5,241.0,241.0,7.670e-66,1.030e-61,4.13,1.2,1.61e+04,1,1,
n76,n36,304,310,54.4,54.4,354.0,354.0,4.760e-100,6.410e-96,4.13,0.774,1.04e+04,1,1,
