node_a,node_b,pct_id,evalue,bits,acc_a,acc_b,component_id
v070,v083,41.7,1.490e-50,190.0,WP_062195544.1,WP_117215036.1,C001
v070,v086,47.5,1.530e-71,260.0,WP_062195544.1,Ipet,C001
v070,v087,43.0,4.840e-62,228.0,WP_062195544.1,XCO66867,C001
v070,v088,46.2,2.360e-69,252.0,WP_062195544.1,XDS72785.1,C001
v070,v089,47.2,2.290e-75,272.0,WP_062195544.1,ACC95208.1,C001
v071,v072,40.3,5.560e-61,225.0,WP_068824797.1,WP_078759821.1,C001
v071,v073,43.2,1.120e-61,227.0,WP_068824797.1,WP_082414832.1,C001
v071,v074,44.9,5.300e-69,251.0,WP_068824797.1,WP_083947829.1,C001
v071,v075,49.5,3.050e-77,278.0,WP_068824797.1,WP_085749238.1,C001
v071,v076,53.9,1.500e-90,323.0,WP_068824797.1,A0A1H6AD45,C001
v071,v077,55.5,4.350e-98,348.0,WP_068824797.1,WP_090538641.1,C001
v071,v078,41.8,1.180e-63,233.0,WP_068824797.1,WP_093412886.1,C001
v071,v080,44.4,2.110e-68,249.0,WP_068824797.1,WP_104613137.1,C001
v071,v081,48.9,1.050e-67,247.0,WP_068824797.1,WP_107095481.1,C001
v071,v082,34.9,1.240e-44,170.0,WP_068824797.1,WP_111881932,C001
v071,v083,38.3,3.620e-44,169.0,WP_068824797.1,WP_117215036.1,C001
v071,v086,86.4,3.950e-146,507.0,WP_068824797.1,Ipet,C001
v071,v087,37.5,8.000e-57,211.0,WP_068824797.1,XCO66867,C001
v071,v088,44.6,2.540e-55,206.0,WP_068824797.1,XDS72785.1,C001
v071,v089,55.9,3.020e-99,352.0,WP_068824797.1,ACC95208.1,C001
v072,v073,56.2,2.440e-88,315.0,WP_078759821.1,WP_082414832.1,C001
v072,v074,61.5,4.020e-101,358.0,WP_078759821.1,WP_083947829.1,C001
v072,v075,43.5,5.220e-61,225.0,WP_078759821.1,WP_085749238.1,C001
v072,v076,45.9,1.760e-70,256.0,WP_078759821.1,A0A1H6AD45,C001
v072,v077,44.8,3.330e-69,252.0,WP_078759821.1,WP_090538641.1,C001
v072,v078,60.4,3.510e-100,355.0,WP_078759821.1,WP_093412886.1,C001
v072,v080,58.4,1.420e-99,353.0,WP_078759821.1,WP_104613137.1,C001
v072,v081,61.7,4.240e-104,368.0,WP_078759821.1,WP_107095481.1,C001
v072,v082,31.2,7.180e-27,111.0,WP_078759821.1,WP_111881932,C001
v072,v083,50.2,5.610e-72,261.0,WP_078759821.1,WP_117215036.1,C001
v072,v086,41.2,6.670e-61,224.0,WP_078759821.1,Ipet,C001
v072,v087,59.4,4.800e-94,334.0,WP_078759821.1,XCO66867,C001
v072,v088,42.9,2.700e-58,216.0,WP_078759821.1,XDS72785.1,C001
v072,v089,41.0,8.040e-63,231.0,WP_078759821.1,ACC95208.1,C001
v073,v074,54.5,1.810e-83,299.0,WP_082414832.1,WP_083947829.1,C001
v073,v075,45.0,7.290e-63,231.0,WP_082414832.1,WP_085749238.1,C001
v073,v076,45.5,2.080e-63,233.0,WP_082414832.1,A0A1H6AD45,C001
v073,v077,44.8,3.420e-66,242.0,WP_082414832.1,WP_090538641.1,C001
v073,v078,54.1,1.690e-86,309.0,WP_082414832.1,WP_093412886.1,C001
v073,v080,50.3,8.390e-81,290.0,WP_082414832.1,WP_104613137.1,C001
v073,v081,57.3,1.570e-95,339.0,WP_082414832.1,WP_107095481.1,C001
v073,v082,33.3,6.510e-33,131.0,WP_082414832.1,WP_111881932,C001
v073,v083,53.8,3.200e-72,262.0,WP_082414832.1,WP_117215036.1,C001
v073,v086,46.5,2.890e-64,235.0,WP_082414832.1,Ipet,C001
v073,v087,52.7,1.400e-85,306.0,WP_082414832.1,XCO66867,C001
v073,v088,41.9,6.680e-56,208.0,WP_082414832.1,XDS72785.1,C001
v073,v089,43.2,6.470e-57,211.0,WP_082414832.1,ACC95208.1,C001
v074,v075,47.9,2.190e-67,246.0,WP_083947829.1,WP_085749238.1,C001
v074,v076,45.7,2.380e-69,252.0,WP_083947829.1,A0A1H6AD45,C001
v074,v077,47.3,6.050e-73,264.0,WP_083947829.1,WP_090538641.1,C001
v074,v078,57.2,2.070e-89,319.0,WP_083947829.1,WP_093412886.1,C001
v074,v079,33.2,3.130e-29,119.0,WP_083947829.1,WP_101893509.1,C001
v074,v080,75.8,4.270e-127,444.0,WP_083947829.1,WP_104613137.1,C001
v074,v081,61.8,2.360e-101,359.0,WP_083947829.1,WP_107095481.1,C001
v074,v082,36.2,3.840e-35,139.0,WP_083947829.1,WP_111881932,C001
v074,v083,47.4,2.460e-66,242.0,WP_083947829.1,WP_117215036.1,C001
v074,v086,46.7,9.290e-71,257.0,WP_083947829.1,Ipet,C001
v074,v087,58.1,3.200e-90,322.0,WP_083947829.1,XCO66867,C001
v074,v088,50.0,1.060e-69,253.0,WP_083947829.1,XDS72785.1,C001
v074,v089,47.2,5.480e-74,268.0,WP_083947829.1,ACC95208.1,C001
v075,v076,49.6,6.800e-69,251.0,WP_085749238.1,A0A1H6AD45,C001
v075,v077,49.8,1.520e-68,250.0,WP_085749238.1,WP_090538641.1,C001
v075,v078,46.4,1.620e-62,230.0,WP_085749238.1,WP_093412886.1,C001
v075,v079,35.2,1.690e-35,140.0,WP_085749238.1,WP_101893509.1,C001
v075,v080,48.9,6.800e-69,251.0,WP_085749238.1,WP_104613137.1,C001
v075,v081,49.4,4.410e-68,248.0,WP_085749238.1,WP_107095481.1,C001
v075,v082,34.1,2.440e-34,136.0,WP_085749238.1,WP_111881932,C001
v075,v083,38.1,6.850e-45,171.0,WP_085749238.1,WP_117215036.1,C001
v075,v086,54.9,9.590e-76,273.0,WP_085749238.1,Ipet,C001
v075,v087,44.7,4.560e-65,238.0,WP_085749238.1,XCO66867,C001
v075,v088,40.0,2.270e-56,209.0,WP_085749238.1,XDS72785.1,C001
v075,v089,55.0,1.320e-72,263.0,WP_085749238.1,ACC95208.1,C001
v076,v077,79.9,3.850e-142,494.0,A0A1H6AD45,WP_090538641.1,C001
v076,v078,48.0,2.010e-71,259.0,A0A1H6AD45,WP_093412886.1,C001
v076,v079,31.4,2.240e-35,139.0,A0A1H6AD45,WP_101893509.1,C001
v076,v080,49.3,1.210e-71,260.0,A0A1H6AD45,WP_104613137.1,C001
v076,v081,46.3,2.230e-73,266.0,A0A1H6AD45,WP_107095481.1,C001
v076,v082,34.9,4.100e-43,165.0,A0A1H6AD45,WP_111881932,C001
v076,v083,38.0,8.820e-46,174.0,A0A1H6AD45,WP_117215036.1,C001
v076,v086,55.6,2.350e-90,322.0,A0A1H6AD45,Ipet,C001
v076,v087,42.2,1.660e-62,230.0,A0A1H6AD45,XCO66867,C001
v076,v088,43.3,3.910e-56,208.0,A0A1H6AD45,XDS72785.1,C001
v076,v089,59.2,2.000e-106,376.0,A0A1H6AD45,ACC95208.1,C001
v077,v078,45.2,1.100e-69,253.0,WP_090538641.1,WP_093412886.1,C001
v077,v079,32.8,2.390e-37,146.0,WP_090538641.1,WP_101893509.1,C001
v077,v080,45.9,6.420e-73,264.0,WP_090538641.1,WP_104613137.1,C001
v077,v081,49.8,4.490e-74,268.0,WP_090538641.1,WP_107095481.1,C001
v077,v082,35.6,2.840e-44,169.0,WP_090538641.1,WP_111881932,C001
v077,v083,38.6,1.960e-45,173.0,WP_090538641.1,WP_117215036.1,C001
v077,v086,59.0,1.990e-97,346.0,WP_090538641.1,Ipet,C001
v077,v087,42.2,1.780e-64,236.0,WP_090538641.1,XCO66867,C001
v077,v088,42.1,3.570e-55,205.0,WP_090538641.1,XDS72785.1,C001
v077,v089,63.2,3.510e-111,391.0,WP_090538641.1,ACC95208.1,C001
v078,v079,32.6,1.320e-27,114.0,WP_093412886.1,WP_101893509.1,C001
v078,v080,56.7,5.430e-93,331.0,WP_093412886.1,WP_104613137.1,C001
v078,v081,60.2,4.150e-101,358.0,WP_093412886.1,WP_107095481.1,C001
v078,v082,30.5,1.660e-33,133.0,WP_093412886.1,WP_111881932,C001
v078,v083,46.9,8.180e-65,237.0,WP_093412886.1,WP_117215036.1,C001
v078,v086,47.2,6.890e-66,241.0,WP_093412886.1,Ipet,C001
v078,v087,54.8,3.450e-84,302.0,WP_093412886.1,XCO66867,C001
v078,v088,45.4,8.140e-62,227.0,WP_093412886.1,XDS72785.1,C001
v078,v089,42.5,1.650e-65,240.0,WP_093412886.1,ACC95208.1,C001
v079,v080,34.7,1.780e-32,130.0,WP_101893509.1,WP_104613137.1,C001
v079,v081,32.2,1.840e-29,120.0,WP_101893509.1,WP_107095481.1,C001
v079,v082,32.8,1.040e-32,131.0,WP_101893509.1,WP_111881932,C001
v079,v083,30.1,1.780e-24,103.0,WP_101893509.1,WP_117215036.1,C001
v079,v086,31.6,2.240e-32,129.0,WP_101893509.1,Ipet,C001
v079,v088,31.5,2.100e-25,106.0,WP_101893509.1,XDS72785.1,C001
v079,v089,33.9,4.520e-36,142.0,WP_101893509.1,ACC95208.1,C001
v080,v081,60.1,3.270e-101,358.0,WP_104613137.1,WP_107095481.1,C001
v080,v082,33.7,1.770e-30,123.0,WP_104613137.1,WP_111881932,C001
v080,v083,47.1,1.170e-66,243.0,WP_104613137.1,WP_117215036.1,C001
v080,v086,48.4,1.580e-70,256.0,WP_104613137.1,Ipet,C001
v080,v087,56.1,1.490e-87,313.0,WP_104613137.1,XCO66867,C001
v080,v088,48.1,1.870e-74,269.0,WP_104613137.1,XDS72785.1,C001
v080,v089,45.7,7.840e-71,257.0,WP_104613137.1,ACC95208.1,C001
v081,v082,34.3,9.330e-35,138.0,WP_107095481.1,WP_111881932,C001
v081,v083,50.9,2.970e-73,265.0,WP_107095481.1,WP_117215036.1,C001
v081,v086,49.6,3.530e-70,255.0,WP_107095481.1,Ipet,C001
v081,v087,65.3,6.040e-105,371.0,WP_107095481.1,XCO66867,C001
v081,v088,50.4,1.170e-68,250.0,WP_107095481.1,XDS72785.1,C001
v081,v089,49.5,7.510e-69,251.0,WP_107095481.1,ACC95208.1,C001
v082,v083,31.7,8.120e-30,121.0,WP_111881932,WP_117215036.1,C001
v082,v086,35.9,7.670e-41,158.0,WP_111881932,Ipet,C001
v082,v087,35.2,4.600e-33,132.0,WP_111881932,XCO66867,C001
v082,v088,30.9,2.920e-27,112.0,WP_111881932,XDS72785.1,C001
v082,v089,39.3,3.070e-46,176.0,WP_111881932,ACC95208.1,C001
v083,v086,35.8,1.830e-42,163.0,WP_117215036.1,Ipet,C001
v083,v087,48.0,4.680e-65,238.0,WP_117215036.1,XCO66867,C001
v083,v088,35.7,4.200e-42,162.0,WP_117215036.1,XDS72785.1,C001
v083,v089,38.5,2.200e-44,169.0,WP_117215036.1,ACC95208.1,C001
v084,v085,31.7,6.180e-16,75.0,WP_118011433,YNP18_240440,C001
v086,v087,43.1,1.820e-58,216.0,Ipet,XCO66867,C001
v086,v088,45.7,1.590e-57,213.0,Ipet,XDS72785.1,C001
v086,v089,59.1,6.830e-98,347.0,Ipet,ACC95208.1,C001
v087,v088,44.1,2.010e-60,223.0,XCO66867,XDS72785.1,C001
v087,v089,41.2,5.920e-60,221.0,XCO66867,ACC95208.1,C001
v088,v089,43.1,2.150e-54,203.0,XDS72785.1,ACC95208.1,C001
v091,v092,43.3,1.740e-75,273.0,A0A291HVH1,P00780,C006
v091,v093,33.5,1.010e-46,178.0,A0A291HVH1,P06873,C006
v091,v094,49.1,2.110e-67,246.0,A0A291HVH1,P29599,C006
v091,v095,49.8,3.260e-68,248.0,A0A291HVH1,P29600,C006
v092,v093,34.4,2.220e-46,176.0,P00780,P06873,C006
v092,v094,59.9,1.360e-90,323.0,P00780,P29599,C006
v092,v095,60.6,1.600e-91,326.0,P00780,P29600,C006
v093,v094,37.7,1.210e-38,150.0,P06873,P29599,C006
v093,v095,38.0,3.180e-39,152.0,P06873,P29600,C006
v094,v095,98.1,1.990e-150,522.0,P29599,P29600,C006
v096,v097,30.2,5.580e-12,62.0,GU116480,CEE00769.1,C022
v097,v098,33.3,2.350e-10,56.0,CEE00769.1,"Chen, 2024",C022
v099,v101,33.2,2.110e-65,240.0,ADH43200.1,ALS54749.1,C007
v099,v102,35.3,3.720e-62,229.0,ADH43200.1,BAA76305.1,C007
v099,v103,36.5,4.520e-76,275.0,ADH43200.1,YNPsite06_CeleraDRAFT_263770,C007
v099,v104,34.8,1.790e-40,157.0,ADH43200.1,P20261,C007
v099,v106,30.5,8.060e-10,55.0,ADH43200.1,UNZ81746,C007
v099,v107,31.7,1.820e-09,54.0,ADH43200.1,UNZ81748,C007
v099,v108,31.7,2.440e-55,206.0,ADH43200.1,WID88783.1,C007
v099,v109,35.5,1.970e-71,260.0,ADH43200.1,YNP6_02150,C007
v099,v110,31.3,5.750e-55,205.0,ADH43200.1,L0EF70,C007
v099,v111,41.8,1.440e-106,377.0,ADH43200.1,WP_041847557.1,C007
v100,v107,32.5,6.220e-26,108.0,AKJ87216,UNZ81748,C007
v101,v102,32.6,2.260e-25,107.0,ALS54749.1,BAA76305.1,C007
v101,v108,35.3,7.390e-28,115.0,ALS54749.1,WID88783.1,C007
v101,v111,34.9,9.170e-69,251.0,ALS54749.1,WP_041847557.1,C007
v102,v103,37.2,8.090e-74,268.0,BAA76305.1,YNPsite06_CeleraDRAFT_263770,C007
v102,v109,34.5,5.440e-62,229.0,BAA76305.1,YNP6_02150,C007
v102,v110,34.7,8.370e-41,158.0,BAA76305.1,L0EF70,C007
v103,v106,32.6,8.910e-09,51.0,YNPsite06_CeleraDRAFT_263770,UNZ81746,C007
v103,v108,31.8,4.770e-43,166.0,YNPsite06_CeleraDRAFT_263770,WID88783.1,C007
v103,v109,36.9,2.350e-76,277.0,YNPsite06_CeleraDRAFT_263770,YNP6_02150,C007
v103,v110,31.4,1.090e-56,211.0,YNPsite06_CeleraDRAFT_263770,L0EF70,C007
v103,v111,35.3,3.370e-71,259.0,YNPsite06_CeleraDRAFT_263770,WP_041847557.1,C007
v104,v108,32.0,3.430e-25,106.0,P20261,WID88783.1,C007
v104,v109,31.9,2.460e-38,150.0,P20261,YNP6_02150,C007
v104,v110,36.6,1.480e-29,121.0,P20261,L0EF70,C007
v104,v111,32.7,4.650e-37,146.0,P20261,WP_041847557.1,C007
v105,v106,30.5,4.590e-07,45.0,A0A2I2K6T5,UNZ81746,C007
v105,v107,30.8,2.430e-08,50.0,A0A2I2K6T5,UNZ81748,C007
v106,v107,58.1,1.860e-107,379.0,UNZ81746,UNZ81748,C007
v106,v109,31.0,1.920e-11,60.0,UNZ81746,YNP6_02150,C007
v107,v108,37.3,1.940e-11,60.0,UNZ81748,WID88783.1,C007
v108,v109,32.6,1.810e-50,190.0,WID88783.1,YNP6_02150,C007
v108,v110,38.3,8.710e-37,145.0,WID88783.1,L0EF70,C007
v108,v111,31.9,2.600e-57,213.0,WID88783.1,WP_041847557.1,C007
v109,v110,34.9,3.850e-70,256.0,YNP6_02150,L0EF70,C007
v109,v111,35.7,1.840e-77,280.0,YNP6_02150,WP_041847557.1,C007
v110,v111,32.8,2.420e-61,226.0,L0EF70,WP_041847557.1,C007
v113,v114,46.6,7.400e-101,357.0,AKZ20828.1,AKZ20829.1,C009
v113,v115,50.4,8.230e-106,374.0,AKZ20828.1,AB302136; A4UZ10,C009
v113,v116,49.6,1.050e-105,374.0,AKZ20828.1,A4UZ11,C009
v113,v117,55.5,5.660e-125,438.0,AKZ20828.1,EIW29778.1,C009
v113,v118,49.4,4.990e-108,381.0,AKZ20828.1,WP_108898452.1,C009
v114,v115,48.1,6.050e-103,364.0,AKZ20829.1,AB302136; A4UZ10,C009
v114,v116,48.1,1.490e-101,360.0,AKZ20829.1,A4UZ11,C009
v114,v117,50.8,2.540e-109,386.0,AKZ20829.1,EIW29778.1,C009
v114,v118,43.0,3.940e-86,309.0,AKZ20829.1,WP_108898452.1,C009
v115,v116,95.2,1.150e-245,839.0,AB302136; A4UZ10,A4UZ11,C009
v115,v117,49.1,3.120e-107,379.0,AB302136; A4UZ10,EIW29778.1,C009
v115,v118,43.1,2.480e-99,352.0,AB302136; A4UZ10,WP_108898452.1,C009
v116,v117,48.9,1.400e-107,380.0,A4UZ11,EIW29778.1,C009
v116,v118,46.0,3.700e-103,365.0,A4UZ11,WP_108898452.1,C009
v117,v118,48.0,3.230e-104,369.0,EIW29778.1,WP_108898452.1,C009
v119,v120,46.9,7.130e-44,167.0,APJ12152.1,Q83VDO,C004
v119,v121,95.3,3.350e-116,408.0,APJ12152.1,A0A1E1FNX8,C004
v120,v121,46.2,6.450e-45,171.0,Q83VDO,A0A1E1FNX8,C004
v123,v124,45.4,1.880e-163,566.0,A0A080NJE8,Q0K9H3,C003
v126,v127,31.0,1.560e-44,171.0,P94146,Q51871,C030
v128,v129,34.2,2.680e-41,159.0,Q0JYJ1,Q0JZG9,C031
v139,v140,62.4,4.150e-65,238.0,A0A075B5G4,A0A060N399,C002
v139,v142,31.0,2.230e-10,56.0,A0A075B5G4,A0A0P0ZE81,C002
v139,v143,55.3,2.600e-59,218.0,A0A075B5G4,AAA33335.1,C002
v139,v144,30.3,1.450e-09,53.0,A0A075B5G4,AB102945.1; Q874E,C002
v139,v145,30.2,2.390e-12,62.0,A0A075B5G4,AB739034,C002
v139,v146,32.4,3.560e-16,75.0,A0A075B5G4,A0A7I8E2Z4,C002
v139,v147,31.7,1.820e-20,89.0,A0A075B5G4,ESK97883,C002
v139,v148,54.0,7.090e-57,210.0,A0A075B5G4,X0BTD8,C002
v139,v149,62.7,1.520e-67,246.0,A0A075B5G4,KAH7127633,C002
v139,v150,50.3,1.130e-46,176.0,A0A075B5G4,P52956,C002
v139,v151,55.8,8.940e-60,220.0,A0A075B5G4,Q99174,C002
v139,v153,32.4,3.560e-16,75.0,A0A075B5G4,UNZ22463.1,C002
v139,v154,50.0,4.920e-50,188.0,A0A075B5G4,Cut,C002
v140,v143,57.7,6.320e-73,264.0,A0A060N399,AAA33335.1,C002
v140,v147,32.9,5.180e-26,108.0,A0A060N399,ESK97883,C002
v140,v148,57.5,3.830e-70,255.0,A0A060N399,X0BTD8,C002
v140,v149,53.8,1.150e-66,243.0,A0A060N399,KAH7127633,C002
v140,v150,46.2,6.830e-45,171.0,A0A060N399,P52956,C002
v140,v151,57.7,4.840e-73,264.0,A0A060N399,Q99174,C002
v140,v152,30.3,1.340e-12,63.0,A0A060N399,QEX94755.1,C002
v140,v154,47.8,3.990e-51,191.0,A0A060N399,Cut,C002
v141,v142,64.5,6.710e-83,297.0,A0A060N5H2,A0A0P0ZE81,C002
v141,v144,61.6,1.070e-80,290.0,A0A060N5H2,AB102945.1; Q874E,C002
v141,v145,57.3,2.710e-68,248.0,A0A060N5H2,AB739034,C002
v141,v146,32.5,2.650e-20,89.0,A0A060N5H2,A0A7I8E2Z4,C002
v141,v152,33.0,9.930e-16,74.0,A0A060N5H2,QEX94755.1,C002
v141,v153,32.5,2.650e-20,89.0,A0A060N5H2,UNZ22463.1,C002
v141,v155,62.8,2.270e-75,272.0,A0A060N5H2,Cut,C002
v142,v144,93.3,2.940e-129,451.0,A0A0P0ZE81,AB102945.1; Q874E,C002
v142,v145,54.7,1.300e-70,256.0,A0A0P0ZE81,AB739034,C002
v142,v152,33.7,3.410e-16,75.0,A0A0P0ZE81,QEX94755.1,C002
v142,v155,54.3,9.890e-63,230.0,A0A0P0ZE81,Cut,C002
v143,v147,32.7,1.150e-25,107.0,AAA33335.1,ESK97883,C002
v143,v148,77.1,4.400e-98,347.0,AAA33335.1,X0BTD8,C002
v143,v149,49.6,1.020e-62,230.0,AAA33335.1,KAH7127633,C002
v143,v150,49.3,3.740e-51,191.0,AAA33335.1,P52956,C002
v143,v151,98.3,4.080e-128,447.0,AAA33335.1,Q99174,C002
v143,v154,45.9,3.510e-52,195.0,AAA33335.1,Cut,C002
v144,v145,57.3,2.800e-73,265.0,AB102945.1; Q874E,AB739034,C002
v144,v152,31.8,7.600e-16,74.0,AB102945.1; Q874E,QEX94755.1,C002
v144,v155,54.8,3.400e-63,231.0,AB102945.1; Q874E,Cut,C002
v145,v154,30.1,3.210e-13,65.0,AB739034,Cut,C002
v145,v155,58.9,3.880e-67,245.0,AB739034,Cut,C002
v146,v147,32.6,7.480e-25,104.0,A0A7I8E2Z4,ESK97883,C002
v146,v152,44.2,8.920e-41,157.0,A0A7I8E2Z4,QEX94755.1,C002
v146,v153,100.0,5.930e-121,423.0,A0A7I8E2Z4,UNZ22463.1,C002
v146,v155,30.8,4.680e-17,78.0,A0A7I8E2Z4,Cut,C002
v147,v148,30.6,2.040e-22,96.0,ESK97883,X0BTD8,C002
v147,v149,30.9,7.750e-22,94.0,ESK97883,KAH7127633,C002
v147,v151,31.9,1.670e-24,103.0,ESK97883,Q99174,C002
v147,v152,32.2,1.020e-20,90.0,ESK97883,QEX94755.1,C002
v147,v153,32.6,7.480e-25,104.0,ESK97883,UNZ22463.1,C002
v147,v154,32.7,8.840e-26,107.0,ESK97883,Cut,C002
v148,v149,48.7,3.090e-59,218.0,X0BTD8,KAH7127633,C002
v148,v150,47.1,6.600e-48,181.0,X0BTD8,P52956,C002
v148,v151,76.2,4.870e-97,344.0,X0BTD8,Q99174,C002
v148,v154,47.8,6.620e-51,191.0,X0BTD8,Cut,C002
v149,v150,44.3,2.270e-48,182.0,KAH7127633,P52956,C002
v149,v151,49.2,4.010e-62,228.0,KAH7127633,Q99174,C002
v149,v154,43.7,1.250e-49,186.0,KAH7127633,Cut,C002
v150,v151,50.7,1.680e-51,193.0,P52956,Q99174,C002
v150,v154,51.9,9.510e-55,203.0,P52956,Cut,C002
v150,v155,30.3,5.650e-07,45.0,P52956,Cut,C002
v151,v154,45.4,7.820e-52,194.0,Q99174,Cut,C002
v152,v153,44.2,8.920e-41,157.0,QEX94755.1,UNZ22463.1,C002
v152,v154,30.3,4.930e-15,71.0,QEX94755.1,Cut,C002
v152,v155,32.6,1.690e-15,73.0,QEX94755.1,Cut,C002
v153,v155,30.8,4.680e-17,78.0,UNZ22463.1,Cut,C002
v156,v157,44.1,1.380e-86,310.0,Q0K2G9,Q0K4D5,C032
v156,v158,47.1,5.560e-88,315.0,Q0K2G9,Q0K7T2,C032
v156,v159,47.7,3.730e-108,382.0,Q0K2G9,Q0KCI0,C032
v156,v160,39.9,2.620e-40,156.0,Q0K2G9,Q7WXF6,C032
v157,v158,39.9,2.510e-72,263.0,Q0K4D5,Q0K7T2,C032
v157,v159,56.0,1.990e-133,466.0,Q0K4D5,Q0KCI0,C032
v157,v160,63.1,2.420e-78,282.0,Q0K4D5,Q7WXF6,C032
v158,v159,41.3,1.560e-90,323.0,Q0K7T2,Q0KCI0,C032
v158,v160,40.6,2.370e-41,159.0,Q0K7T2,Q7WXF6,C032
v159,v160,50.0,2.430e-62,229.0,Q0KCI0,Q7WXF6,C032
v161,v162,48.1,3.580e-125,439.0,AAD22743.1,AAF01331.1,C011
v161,v163,67.9,4.580e-99,352.0,AAD22743.1,AAF66684.1,C011
v161,v164,99.4,0.000e+00,1241.0,AAD22743.1,AAY92471.1,C011
v161,v165,35.0,1.190e-80,291.0,AAD22743.1,AAY92474.2,C011
v162,v163,33.9,6.940e-47,178.0,AAF01331.1,AAF66684.1,C011
v162,v164,48.1,1.780e-124,436.0,AAF01331.1,AAY92471.1,C011
v162,v165,79.0,6.030e-250,853.0,AAF01331.1,AAY92474.2,C011
v163,v164,67.9,2.680e-99,352.0,AAF66684.1,AAY92471.1,C011
v163,v165,51.0,2.370e-71,260.0,AAF66684.1,AAY92474.2,C011
v164,v165,34.6,1.230e-78,284.0,AAY92471.1,AAY92474.2,C011
v166,v167,99.6,4.490e-169,584.0,AB302138; A4UZ12,A4UZ13,C010
v175,v176,68.2,5.520e-126,441.0,A0A7W8QII1,A0A840P940,C008
v175,v177,50.3,1.500e-86,310.0,A0A7W8QII1,KQR39103,C008
v175,v178,56.6,6.160e-96,341.0,A0A7W8QII1,Q1EPR4,C008
v175,v179,56.3,1.050e-95,340.0,A0A7W8QII1,Q1EPR5,C008
v175,v180,56.9,5.580e-97,344.0,A0A7W8QII1,NYLC_FLASK,C008
v176,v177,57.8,1.730e-103,366.0,A0A840P940,KQR39103,C008
v176,v178,58.9,5.190e-108,381.0,A0A840P940,Q1EPR4,C008
v176,v179,58.3,2.330e-108,382.0,A0A840P940,Q1EPR5,C008
v176,v180,59.2,2.490e-110,389.0,A0A840P940,NYLC_FLASK,C008
v177,v178,60.2,6.480e-114,401.0,KQR39103,Q1EPR4,C008
v177,v179,59.6,1.890e-113,399.0,KQR39103,Q1EPR5,C008
v177,v180,60.2,5.860e-115,404.0,KQR39103,NYLC_FLASK,C008
v178,v179,97.2,1.470e-201,692.0,Q1EPR4,Q1EPR5,C008
v178,v180,95.8,1.160e-198,682.0,Q1EPR4,NYLC_FLASK,C008
v179,v180,98.6,1.570e-203,698.0,Q1EPR5,NYLC_FLASK,C008
v181,v182,35.0,6.890e-83,298.0,AY026386,AAK28498.1,C012
v181,v184,39.9,1.920e-39,154.0,AY026386,ANG60415.1,C012
v181,v185,35.4,7.530e-36,142.0,AY026386,ARF18137.1,C012
v181,v186,34.1,4.350e-23,99.0,AY026386,BAI44731,C012
v181,v187,35.0,1.540e-23,101.0,AY026386,NYLA_PSES8,C012
v181,v188,35.4,5.290e-24,102.0,AY026386,NYLA_FLASK,C012
v181,v190,39.7,2.410e-28,117.0,AY026386,WBR49956,C012
v181,v191,32.9,1.320e-26,111.0,AY026386,WBR49957,C012
v181,v192,38.5,7.270e-25,105.0,AY026386,WBR49958,C012
v181,v195,32.3,2.500e-26,110.0,AY026386,NylA,C012
v181,v196,34.9,3.860e-40,156.0,AY026386,NylA,C012
v181,v197,32.0,1.640e-15,74.0,AY026386,BBP47208; XP_036664376,C012
v182,v184,34.8,7.530e-36,142.0,AAK28498.1,ANG60415.1,C012
v182,v185,33.7,5.770e-36,142.0,AAK28498.1,ARF18137.1,C012
v182,v186,31.7,4.810e-22,96.0,AAK28498.1,BAI44731,C012
v182,v190,36.9,2.660e-27,113.0,AAK28498.1,WBR49956,C012
v182,v191,31.7,8.030e-24,102.0,AAK28498.1,WBR49957,C012
v182,v192,30.2,8.030e-24,102.0,AAK28498.1,WBR49958,C012
v182,v193,31.1,2.820e-22,97.0,AAK28498.1,WP_011209364.1,C012
v182,v194,34.1,1.520e-20,91.0,AAK28498.1,WP_185053500,C012
v182,v195,30.0,6.150e-25,106.0,AAK28498.1,NylA,C012
v182,v196,33.5,1.420e-34,138.0,AAK28498.1,NylA,C012
v183,v184,31.1,2.580e-52,196.0,AGT90042.1,ANG60415.1,C012
v183,v187,31.3,1.150e-47,181.0,AGT90042.1,NYLA_PSES8,C012
v183,v188,31.1,4.360e-47,179.0,AGT90042.1,NYLA_FLASK,C012
v183,v190,30.3,1.720e-34,137.0,AGT90042.1,WBR49956,C012
v183,v192,30.3,9.770e-38,148.0,AGT90042.1,WBR49958,C012
v183,v196,31.8,5.550e-55,205.0,AGT90042.1,NylA,C012
v184,v185,75.8,4.330e-217,744.0,ANG60415.1,ARF18137.1,C012
v184,v187,34.5,3.060e-37,146.0,ANG60415.1,NYLA_PSES8,C012
v184,v188,30.1,7.260e-47,178.0,ANG60415.1,NYLA_FLASK,C012
v184,v189,33.1,9.020e-25,105.0,ANG60415.1,Q12559,C012
v184,v191,33.5,9.170e-28,115.0,ANG60415.1,WBR49957,C012
v184,v193,30.1,5.040e-40,156.0,ANG60415.1,WP_011209364.1,C012
v184,v196,32.6,5.180e-61,225.0,ANG60415.1,NylA,C012
v185,v187,30.8,1.410e-50,191.0,ARF18137.1,NYLA_PSES8,C012
v185,v188,30.6,7.020e-50,188.0,ARF18137.1,NYLA_FLASK,C012
v185,v189,31.7,8.640e-24,102.0,ARF18137.1,Q12559,C012
